seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
XV	73503	73503	1	-	1	3	1	1	0	2	1	Distal Intergenic	15	70156	70545	390	2	YOL134C	YOL134C_mRNA	-2958
XV	73892	73911	20	-	4	22	0.45	20	-0.82	0.16	0.08	Distal Intergenic	15	70156	70545	390	2	YOL134C	YOL134C_mRNA	-3366
XV	82971	83000	30	-	6	57	0.54	30	4.83	-0.01	0.22	Promoter	15	81787	82920	1134	2	YOL126C	YOL126C_mRNA	-80
XV	86783	86803	21	-	4	32	0.56	21	-1.94	0.36	0.18	Promoter	15	85456	86757	1302	2	YOL124C	YOL124C_mRNA	-46
XV	91455	91459	5	-	2	6	0.5	5	0	1	0	Promoter	15	89692	91419	1728	2	YOL122C	YOL122C_mRNA	-40
XV	92859	92944	86	-	12	246	0.37	86	-26.45	-0.69	0.25	Promoter	15	92026	92850	825	2	YOL121C	YOL121C_mRNA	-94
XV	94396	94438	43	-	12	171	0.42	43	5.08	-0.77	0.23	Promoter	15	93395	94402	1008	2	YOL120C	YOL120C_mRNA	0
XV	96397	96435	39	-	3	13	0.38	39	1.54	0.42	0.01	Promoter	15	94856	96361	1506	2	YOL119C	YOL119C_mRNA	-74
XV	97382	97382	1	-	1	3	1	1	0	2	1	Promoter	15	96608	96916	309	2	YOL118C	YOL118C_mRNA	-466
XV	103937	103952	16	-	3	16	0.44	16	-1.56	0.45	0.02	Promoter	15	103317	103925	609	2	YOL114C	YOL114C_mRNA	-27
XV	108888	108888	1	-	1	3	1	1	0	2	1	Promoter	15	108258	108896	639	2	YOL111C	YOL111C_mRNA	8
XV	108926	109050	125	-	16	173	0.16	125	-23.37	-1.73	0.07	Promoter	15	108258	108896	639	2	YOL111C	YOL111C_mRNA	-154
XV	111817	111817	1	-	1	3	1	1	0	2	1	Promoter	15	111431	111886	456	2	YOL108C	YOL108C_mRNA	69
XV	111848	111852	5	-	2	7	0.57	5	-0.29	1.01	0.01	Promoter	15	111431	111886	456	2	YOL108C	YOL108C_mRNA	38
XV	111881	111934	54	-	6	61	0.21	54	-11.3	-0.52	0.02	Promoter	15	111431	111886	456	2	YOL108C	YOL108C_mRNA	0
XV	126708	126712	5	-	2	21	0.71	5	-0.86	1.14	0.14	Promoter	15	125997	126689	693	2	YOL102C	YOL102C_mRNA	-23
XV	127920	127983	64	-	8	40	0.2	64	2.42	-0.93	0.02	Promoter	15	126982	127920	939	2	YOL101C	YOL101C_mRNA	0
XV	135902	135902	1	-	1	3	1	1	0	2	1	Promoter	15	132725	135838	3114	2	YOL098C	YOL098C_mRNA	-64
XV	137834	137850	17	-	4	68	0.54	17	1.66	0.59	0.3	Promoter	15	136527	137825	1299	2	YOL097C	YOL097C_mRNA	-25
XV	139065	139109	45	-	8	61	0.31	45	-8.72	-0.67	0.11	Promoter	15	138107	139045	939	2	YOL096C	YOL096C_mRNA	-64
XV	141369	141369	1	-	1	3	1	1	0	2	1	Promoter	15	139227	141347	2121	2	YOL095C	YOL095C_mRNA	-22
XV	142608	142612	5	-	2	7	0.57	5	0.29	1.01	0.01	Promoter	15	141584	142555	972	2	YOL094C	YOL094C_mRNA	-57
XV	146110	146110	1	-	1	3	1	1	0	2	1	Distal Intergenic	15	141584	142555	972	2	YOL094C	YOL094C_mRNA	-3555
XV	153524	153564	41	-	4	18	0.33	41	0.5	0.05	0.02	Promoter	15	150398	153490	3093	2	YOL089C	YOL089C_mRNA	-74
XV	154737	154737	1	-	1	3	1	1	0	2	1	Promoter	15	153912	154745	834	2	YOL088C	YOL088C_mRNA	8
XV	154767	154792	26	-	4	18	0.33	26	-6.5	0.08	0.04	Promoter	15	153912	154745	834	2	YOL088C	YOL088C_mRNA	-47
XV	154846	154846	1	-	1	3	1	1	0	2	1	Promoter	15	153912	154745	834	2	YOL088C	YOL088C_mRNA	-101
XV	157774	157774	1	-	1	4	1	1	0	2	1	Exon (YOL087C_mRNA/YOL087C, exon 1 of 1)	15	155287	158637	3351	2	YOL087C	YOL087C_mRNA	863
XV	158879	158925	47	-	8	44	0.18	47	3.57	-0.91	0.03	Promoter	15	155287	158637	3351	2	YOL087C	YOL087C_mRNA	-288
XV	160063	160063	1	-	1	3	1	1	0	2	1	Exon (YOL086C_mRNA/YOL086C, exon 1 of 1)	15	159548	160594	1047	2	YOL086C	YOL086C_mRNA	531
XV	160157	160157	1	-	1	3	1	1	0	2	1	Exon (YOL086C_mRNA/YOL086C, exon 1 of 1)	15	159548	160594	1047	2	YOL086C	YOL086C_mRNA	437
XV	160588	160644	57	-	13	258	0.36	57	10.8	-0.54	0.31	Promoter	15	159548	160594	1047	2	YOL086C	YOL086C_mRNA	0
XV	160709	160709	1	-	1	3	1	1	0	2	1	Promoter	15	159548	160594	1047	2	YOL086C	YOL086C_mRNA	-115
XV	161657	161691	35	-	3	15	0.4	35	-2.2	0.43	0.01	Exon (YOL085C_mRNA/YOL085C, exon 1 of 1)	15	161673	162014	342	2	YOL085C	YOL085C_mRNA	357
XV	170734	170734	1	-	1	3	1	1	0	2	1	Distal Intergenic	15	166461	166601	141	2	YOL083C-A	YOL083C-A_mRNA	-4133
XV	181441	181479	39	-	5	24	0.33	39	3.92	-0.24	0.04	Promoter	15	180558	181427	870	2	YOL080C	YOL080C_mRNA	-52
XV	181508	181508	1	-	1	3	1	1	0	2	1	Promoter	15	180558	181427	870	2	YOL080C	YOL080C_mRNA	-81
XV	186364	186364	1	-	1	3	1	1	0	2	1	Exon (YOL077C_mRNA/YOL077C, exon 1 of 1)	15	185848	186723	876	2	YOL077C	YOL077C_mRNA	359
XV	186731	186751	21	-	5	48	0.46	21	-1.54	0	0.14	Promoter	15	185848	186723	876	2	YOL077C	YOL077C_mRNA	-28
XV	186791	186804	14	-	2	14	0.57	14	0.93	1.01	0.01	Promoter	15	185848	186723	876	2	YOL077C	YOL077C_mRNA	-81
XV	193233	193234	2	-	2	7	0.57	2	0.07	1.01	0.01	Exon (YOL075C_mRNA/YOL075C, exon 1 of 1)	15	189658	193542	3885	2	YOL075C	YOL075C_mRNA	309
XV	194792	194836	45	-	6	111	0.32	45	12.03	-0.17	0.16	Promoter	15	193832	194800	969	2	YOL073C	YOL073C_mRNA	0
XV	198701	198701	1	-	1	3	1	1	0	2	1	Promoter	15	197220	198725	1506	2	YOL070C	YOL070C_mRNA	24
XV	200649	200649	1	-	1	4	1	1	0	2	1	Exon (YOL068C_mRNA/YOL068C, exon 1 of 1)	15	200368	201879	1512	2	YOL068C	YOL068C_mRNA	1230
XV	201818	201818	1	-	1	4	1	1	0	2	1	Promoter	15	200368	201879	1512	2	YOL068C	YOL068C_mRNA	61
XV	202525	202570	46	-	8	49	0.31	46	1.09	-0.7	0.1	Promoter	15	201985	202518	534	2	YOL067C	YOL067C_mRNA	-52
XV	204478	204536	59	-	7	44	0.23	59	6.64	-0.75	0.02	Promoter	15	202696	204471	1776	2	YOL066C	YOL066C_mRNA	-65
XV	205912	205930	19	-	3	14	0.57	19	-2.29	0.59	0.11	Promoter	15	204731	205885	1155	2	YOL065C	YOL065C_mRNA	-45
XV	207197	207208	12	-	2	10	0.7	12	2.2	1.12	0.12	Promoter	15	206103	207176	1074	2	YOL064C	YOL064C_mRNA	-32
XV	210320	210338	19	-	3	16	0.44	19	2.12	0.49	0.05	Promoter	15	207392	210265	2874	2	YOL063C	YOL063C_mRNA	-73
XV	212000	212028	29	-	8	82	0.26	29	-2.84	-0.7	0.1	Promoter	15	210520	211995	1476	2	YOL062C	YOL062C_mRNA	-33
XV	217108	217121	14	-	3	10	0.4	14	0.2	0.43	0.01	Promoter	15	214017	216137	2121	2	YOL060C	YOL060C_mRNA	-984
XV	218683	218686	4	-	2	6	0.5	4	0	1	0	Distal Intergenic	15	214017	216137	2121	2	YOL060C	YOL060C_mRNA	-2549
XV	231780	231790	11	-	4	81	0.67	11	1.44	0.63	0.32	Promoter	15	231570	231755	186	2	YOL052C-A	YOL052C-A_mRNA	-35
XV	233646	233658	13	-	2	15	0.67	13	-2	1.08	0.08	Promoter	15	232446	233636	1191	2	YOL052C	YOL052C_mRNA	-22
XV	249617	249672	56	-	6	21	0.19	56	-5.26	-0.57	0.01	Promoter	15	248392	249534	1143	2	YOL043C	YOL043C_mRNA	-138
XV	252670	252723	54	-	9	77	0.34	54	-0.24	-0.75	0.13	Promoter	15	251267	252646	1380	2	YOL041C	YOL041C_mRNA	-77
XV	253374	253374	1	-	1	3	1	1	0	2	1	Exon (YOL040C_mRNA/YOL040C, exon 1 of 1)	15	253149	253577	429	2	YOL040C	YOL040C_mRNA	203
XV	253415	253415	1	-	1	3	1	1	0	2	1	Exon (YOL040C_mRNA/YOL040C, exon 1 of 1)	15	253149	253577	429	2	YOL040C	YOL040C_mRNA	162
XV	253447	253464	18	-	2	6	0.5	18	0	1	0	Exon (YOL040C_mRNA/YOL040C, exon 1 of 1)	15	253149	253577	429	2	YOL040C	YOL040C_mRNA	130
XV	253494	253647	154	-	39	726	0.2	154	38.61	-2.18	0.21	Promoter	15	253149	253577	429	2	YOL040C	YOL040C_mRNA	0
XV	255085	255094	10	-	2	27	0.67	10	-1.5	1.08	0.08	Promoter	15	254926	255021	96	2	YOL038C-A	YOL038C-A_mRNA	-73
XV	267343	267343	1	-	1	3	1	1	0	2	1	Exon (YOL031C_mRNA/YOL031C, exon 1 of 1)	15	266264	267529	1266	2	YOL031C	YOL031C_mRNA	186
XV	267565	267581	17	-	2	8	0.62	17	2	1.05	0.05	Promoter	15	266264	267529	1266	2	YOL031C	YOL031C_mRNA	-52
XV	267938	267974	37	-	4	20	0.4	37	-2.05	0.13	0.06	Promoter	15	266264	267529	1266	2	YOL031C	YOL031C_mRNA	-445
XV	271587	271611	25	-	3	15	0.47	25	2.6	0.49	0.05	Promoter	15	270633	271370	738	2	YOL028C	YOL028C_mRNA	-241
XV	273722	273789	68	-	7	31	0.26	68	-0.44	-0.71	0.03	Promoter	15	272003	273724	1722	2	YOL027C	YOL027C_mRNA	0
XV	274341	274389	49	-	7	73	0.26	49	0.99	-0.61	0.07	Promoter	15	274012	274353	342	2	YOL026C	YOL026C_mRNA	0
XV	276994	276994	1	-	1	3	1	1	0	2	1	Downstream (2-3kb)	15	274012	274353	342	2	YOL026C	YOL026C_mRNA	-2641
XV	281521	281550	30	-	6	25	0.32	30	0.18	-0.47	0.04	Promoter	15	280272	281498	1227	2	YOL022C	YOL022C_mRNA	-52
XV	285426	285488	63	-	14	117	0.18	63	4.12	-1.48	0.09	Promoter	15	282421	285426	3006	2	YOL021C	YOL021C_mRNA	0
XV	292083	292087	5	-	2	11	0.73	5	-0.91	1.15	0.15	Promoter	15	290881	292074	1194	2	YOL018C	YOL018C_mRNA	-13
XV	292118	292155	38	-	8	66	0.35	38	1.33	-0.66	0.11	Promoter	15	290881	292074	1194	2	YOL018C	YOL018C_mRNA	-81
XV	295289	295289	1	-	1	5	1	1	0	2	1	Exon (YOL016C_mRNA/YOL016C, exon 1 of 1)	15	294777	296120	1344	2	YOL016C	YOL016C_mRNA	831
XV	295826	295826	1	-	1	3	1	1	0	2	1	Exon (YOL016C_mRNA/YOL016C, exon 1 of 1)	15	294777	296120	1344	2	YOL016C	YOL016C_mRNA	294
XV	296142	296145	4	-	2	61	0.64	4	0.42	1.06	0.06	Promoter	15	294777	296120	1344	2	YOL016C	YOL016C_mRNA	-25
XV	296218	296221	4	-	2	7	0.57	4	0.21	1.01	0.01	Promoter	15	294777	296120	1344	2	YOL016C	YOL016C_mRNA	-101
XV	303193	303193	1	-	1	7	1	1	0	2	1	Promoter	15	301380	303035	1656	2	YOL013C	YOL013C_mRNA	-158
XV	304067	304090	24	-	3	11	0.36	24	-0.14	0.43	0.01	Promoter	15	303579	303983	405	2	YOL012C	YOL012C_mRNA	-107
XV	310120	310120	1	-	1	3	1	1	0	2	1	Promoter	15	309324	310139	816	2	YOL009C	YOL009C_mRNA	19
XV	310156	310156	1	-	1	3	1	1	0	2	1	Promoter	15	309324	310139	816	2	YOL009C	YOL009C_mRNA	-17
XV	310189	310189	1	-	1	5	1	1	0	2	1	Promoter	15	309324	310139	816	2	YOL009C	YOL009C_mRNA	-50
XV	310334	310334	1	-	1	5	1	1	0	2	1	Promoter	15	309324	310139	816	2	YOL009C	YOL009C_mRNA	-195
XV	312389	312389	1	-	1	3	1	1	0	2	1	Promoter	15	311342	312367	1026	2	YOL007C	YOL007C_mRNA	-22
XV	312436	312441	6	-	2	10	0.5	6	0	1	0	Promoter	15	311342	312367	1026	2	YOL007C	YOL007C_mRNA	-74
XV	315395	315469	75	-	6	52	0.37	75	6.38	-0.32	0.1	Promoter	15	313078	315387	2310	2	YOL006C	YOL006C_mRNA	-82
XV	315513	315515	3	-	2	37	0.81	3	-0.62	1.3	0.3	Promoter	15	313078	315387	2310	2	YOL006C	YOL006C_mRNA	-128
XV	316200	316242	43	-	7	74	0.23	43	-8.61	-0.62	0.07	Promoter	15	315813	316175	363	2	YOL005C	YOL005C_mRNA	-67
XV	324371	324371	1	-	1	3	1	1	0	2	1	Promoter	15	323411	324364	954	2	YOL002C	YOL002C_mRNA	-7
XV	324429	324429	1	-	1	5	1	1	0	2	1	Promoter	15	323411	324364	954	2	YOL002C	YOL002C_mRNA	-65
XV	324531	324531	1	-	1	3	1	1	0	2	1	Promoter	15	323411	324364	954	2	YOL002C	YOL002C_mRNA	-167
XV	333318	333318	1	-	1	3	1	1	0	2	1	Distal Intergenic	15	334509	337343	2835	2	YOR005C	YOR005C_mRNA	4025
XV	335144	335144	1	-	1	4	1	1	0	2	1	Exon (YOR005C_mRNA/YOR005C, exon 1 of 1)	15	334509	337343	2835	2	YOR005C	YOR005C_mRNA	2199
XV	335687	335687	1	-	1	5	1	1	0	2	1	Exon (YOR005C_mRNA/YOR005C, exon 1 of 1)	15	334509	337343	2835	2	YOR005C	YOR005C_mRNA	1656
XV	338636	338636	1	-	1	4	1	1	0	2	1	Promoter	15	337680	338621	942	2	YOR006C	YOR006C_mRNA	-15
XV	338661	338661	1	-	1	6	1	1	0	2	1	Promoter	15	337680	338621	942	2	YOR006C	YOR006C_mRNA	-40
XV	338688	338688	1	-	1	6	1	1	0	2	1	Promoter	15	337680	338621	942	2	YOR006C	YOR006C_mRNA	-67
XV	339983	340057	75	-	8	89	0.33	75	-14.39	-0.7	0.1	Promoter	15	338938	339978	1041	2	YOR007C	YOR007C_mRNA	-79
XV	342631	342641	11	-	4	47	0.53	11	-2.87	0.39	0.2	Promoter	15	341278	342414	1137	2	YOR008C	YOR008C_mRNA	-227
XV	343374	343374	1	-	1	4	1	1	0	2	1	Promoter	15	342857	343081	225	2	YOR008C-A	YOR008C-A_mRNA	-293
XV	357203	357219	17	-	3	12	0.33	17	1.33	0.42	0	Distal Intergenic	15	354041	354113	73	2	tT(AGU)O2	tT(AGU)O2_tRNA	-3106
XV	361138	361146	9	-	2	10	0.6	9	-0.8	1.03	0.03	Promoter	15	360461	361084	624	2	YOR016C	YOR016C_mRNA	-62
XV	361215	361218	4	-	2	6	0.5	4	0	1	0	Promoter	15	360461	361084	624	2	YOR016C	YOR016C_mRNA	-134
XV	370864	370889	26	-	4	66	0.5	26	3.82	0.45	0.23	Promoter	15	370524	370844	321	2	YOR020C	YOR020C_mRNA	-45
XV	373463	373472	10	-	3	71	0.44	10	-0.44	0.46	0.03	Promoter	15	372798	373439	642	2	YOR021C	YOR021C_mRNA	-33
XV	375576	375576	1	-	1	4	1	1	0	2	1	Exon (YOR022C_mRNA/YOR022C, exon 1 of 1)	15	373710	375857	2148	2	YOR022C	YOR022C_mRNA	281
XV	375860	375877	18	-	3	9	0.33	18	1.17	0.42	0	Promoter	15	373710	375857	2148	2	YOR022C	YOR022C_mRNA	-20
XV	377712	377712	1	-	1	3	1	1	0	2	1	Promoter	15	376012	377712	1701	2	YOR023C	YOR023C_mRNA	0
XV	377744	377759	16	-	2	9	0.56	16	0.83	1.01	0.01	Promoter	15	376012	377712	1701	2	YOR023C	YOR023C_mRNA	-47
XV	377784	377813	30	-	3	40	0.48	30	-9.95	0.69	0.17	Promoter	15	376012	377712	1701	2	YOR023C	YOR023C_mRNA	-101
XV	377873	377873	1	-	1	3	1	1	0	2	1	Promoter	15	376012	377712	1701	2	YOR023C	YOR023C_mRNA	-161
XV	380706	380706	1	-	1	3	1	1	0	2	1	Distal Intergenic	15	376012	377712	1701	2	YOR023C	YOR023C_mRNA	-2994
XV	384473	384509	37	-	5	21	0.24	37	-1.67	-0.32	0	Promoter	15	383533	384420	888	2	YOR028C	YOR028C_mRNA	-89
XV	384574	384574	1	-	1	4	1	1	0	2	1	Promoter	15	383533	384420	888	2	YOR028C	YOR028C_mRNA	-154
XV	384682	384682	1	-	1	7	1	1	0	2	1	Promoter	15	383533	384420	888	2	YOR028C	YOR028C_mRNA	-262
XV	397346	397346	1	-	1	3	1	1	0	2	1	Promoter	15	394837	397086	2250	2	YOR034C	YOR034C_mRNA	-260
XV	400096	400137	42	-	6	38	0.45	42	-7.76	-0.24	0.13	Promoter	15	397735	400104	2370	2	YOR035C	YOR035C_mRNA	0
XV	405425	405439	15	-	3	16	0.5	15	-2.5	0.5	0.05	Promoter	15	402761	405388	2628	2	YOR038C	YOR038C_mRNA	-51
XV	408134	408134	1	-	1	26	1	1	0	2	1	Promoter	15	407948	408134	187	2	snR9	snR9_snoRNA	0
XV	415923	415956	34	-	6	65	0.37	34	3.42	-0.21	0.14	Promoter	15	414459	415907	1449	2	YOR046C	YOR046C_mRNA	-49
XV	417689	417689	1	-	1	5	1	1	0	2	1	Promoter	15	416347	417681	1335	2	YOR047C	YOR047C_mRNA	-8
XV	417730	417730	1	-	1	3	1	1	0	2	1	Promoter	15	416347	417681	1335	2	YOR047C	YOR047C_mRNA	-49
XV	417786	417840	55	-	11	110	0.2	55	9.62	-1.13	0.09	Promoter	15	416347	417681	1335	2	YOR047C	YOR047C_mRNA	-159
XV	421669	421735	67	-	14	170	0.18	67	-8.74	-1.51	0.08	Promoter	15	418630	421650	3021	2	YOR048C	YOR048C_mRNA	-85
XV	423917	423917	1	-	1	9	1	1	0	2	1	Promoter	15	422668	423732	1065	2	YOR049C	YOR049C_mRNA	-185
XV	426104	426174	71	-	10	75	0.24	71	-5.41	-1.11	0.06	Promoter	15	424846	426084	1239	2	YOR051C	YOR051C_mRNA	-90
XV	426304	426304	1	-	1	3	1	1	0	2	1	Promoter	15	424846	426084	1239	2	YOR051C	YOR051C_mRNA	-220
XV	427318	427382	65	-	13	184	0.23	65	-5.35	-1.2	0.14	Promoter	15	426772	427224	453	2	YOR052C	YOR052C_mRNA	-158
XV	427420	427420	1	-	1	5	1	1	0	2	1	Promoter	15	426772	427224	453	2	YOR052C	YOR052C_mRNA	-196
XV	429998	430014	17	-	4	26	0.46	17	-2.27	0.2	0.1	Promoter	15	427833	429857	2025	2	YOR054C	YOR054C_mRNA	-157
XV	431675	431715	41	-	6	54	0.48	41	5.31	-0.15	0.17	Promoter	15	430247	431626	1380	2	YOR056C	YOR056C_mRNA	-89
XV	431751	431751	1	-	1	3	1	1	0	2	1	Promoter	15	430247	431626	1380	2	YOR056C	YOR056C_mRNA	-125
XV	436473	436485	13	-	2	9	0.56	13	0.67	1.01	0.01	Promoter	15	433688	436345	2658	2	YOR058C	YOR058C_mRNA	-140
XV	440291	440293	3	-	2	14	0.5	3	0	1	0	Promoter	15	438906	440258	1353	2	YOR059C	YOR059C_mRNA	-35
XV	441149	441220	72	-	10	72	0.36	72	4.14	-0.91	0.12	Promoter	15	440390	441163	774	2	YOR060C	YOR060C_mRNA	0
XV	443237	443237	1	-	1	3	1	1	0	2	1	Exon (YOR062C_mRNA/YOR062C, exon 1 of 1)	15	442725	443531	807	2	YOR062C	YOR062C_mRNA	294
XV	446731	446736	6	-	2	12	0.75	6	-1.25	1.19	0.19	Promoter	15	446079	446738	660	2	YOR064C	YOR064C_mRNA	7
XV	446770	446796	27	-	5	25	0.32	27	2.72	-0.24	0.03	Promoter	15	446079	446738	660	2	YOR064C	YOR064C_mRNA	-58
XV	453258	453258	1	-	1	3	1	1	0	2	1	Exon (YOR067C_mRNA/YOR067C, exon 1 of 1)	15	451729	453462	1734	2	YOR067C	YOR067C_mRNA	204
XV	453484	453523	40	-	5	47	0.34	40	1.27	-0.05	0.12	Promoter	15	451729	453462	1734	2	YOR067C	YOR067C_mRNA	-61
XV	457880	457895	16	-	2	14	0.79	16	-4.29	1.25	0.25	Promoter	15	455907	457820	1914	2	YOR070C	YOR070C_mRNA	-75
XV	457957	457994	38	-	3	18	0.39	38	-1	0.46	0.03	Promoter	15	455907	457820	1914	2	YOR070C	YOR070C_mRNA	-174
XV	461712	461745	34	-	3	9	0.33	34	1.83	0.42	0	Promoter	15	459480	461276	1797	2	YOR071C	YOR071C_mRNA	-469
XV	467621	467653	33	-	4	24	0.29	33	1.04	0.01	0.01	Promoter	15	466675	467589	915	2	YOR074C	YOR074C_mRNA	-64
XV	471649	471661	13	-	3	16	0.38	13	1.5	0.44	0.01	Promoter	15	469377	471620	2244	2	YOR076C	YOR076C_mRNA	-41
XV	474451	474451	1	-	1	5	1	1	0	2	1	Promoter	15	473475	474416	942	2	YOR079C	YOR079C_mRNA	-35
XV	479214	479214	1	-	1	6	1	1	0	2	1	Promoter	15	476939	479188	2250	2	YOR081C	YOR081C_mRNA	-26
XV	479242	479251	10	-	2	10	0.6	10	-0.9	1.03	0.03	Promoter	15	476939	479188	2250	2	YOR081C	YOR081C_mRNA	-63
XV	486947	486999	53	-	5	65	0.54	53	-0.8	0.16	0.21	Promoter	15	483219	486779	3561	2	YOR086C	YOR086C_mRNA	-220
XV	490647	490647	1	-	1	3	1	1	0	2	1	Exon (YOR089C_mRNA/YOR089C, exon 1 of 1)	15	490196	490828	633	2	YOR089C	YOR089C_mRNA	181
XV	490826	490921	96	-	17	200	0.15	96	1.75	-1.73	0.09	Promoter	15	490196	490828	633	2	YOR089C	YOR089C_mRNA	0
XV	492918	492918	1	-	1	5	1	1	0	2	1	Promoter	15	491123	492841	1719	2	YOR090C	YOR090C_mRNA	-77
XV	492945	492966	22	-	2	24	0.67	22	3.5	1.08	0.08	Promoter	15	491123	492841	1719	2	YOR090C	YOR090C_mRNA	-125
XV	502471	502494	24	-	4	43	0.58	24	-1.76	0.37	0.19	Promoter	15	497506	502452	4947	2	YOR093C	YOR093C_mRNA	-42
XV	504398	504398	1	-	1	7	1	1	0	2	1	Promoter	15	503552	504328	777	2	YOR095C	YOR095C_mRNA	-70
XV	504480	504480	1	-	1	4	1	1	0	2	1	Promoter	15	503552	504328	777	2	YOR095C	YOR095C_mRNA	-152
XV	507457	507457	1	-	1	3	1	1	0	2	1	Promoter	15	506978	507505	528	2	YOR097C	YOR097C_mRNA	48
XV	507539	507567	29	-	3	19	0.68	29	-6.58	0.78	0.23	Promoter	15	506978	507505	528	2	YOR097C	YOR097C_mRNA	-62
XV	511215	511283	69	-	11	61	0.13	69	2.43	-1.4	0.02	Promoter	15	507948	511178	3231	2	YOR098C	YOR098C_mRNA	-105
XV	516859	516884	26	-	6	52	0.29	26	0.92	-0.42	0.06	Promoter	15	516449	516841	393	2	YOR103C	YOR103C_mRNA	-43
XV	517248	517248	1	-	1	3	1	1	0	2	1	Promoter	15	516449	516841	393	2	YOR103C	YOR103C_mRNA	-407
XV	522563	522563	1	-	1	3	1	1	0	2	1	Distal Intergenic	15	524605	524814	210	2	YOR108C-A	YOR108C-A_mRNA	2251
XV	522616	522634	19	-	3	17	0.41	19	0.53	0.45	0.02	Distal Intergenic	15	524605	524814	210	2	YOR108C-A	YOR108C-A_mRNA	2198
XV	539492	539525	34	-	4	58	0.6	34	3.31	0.44	0.22	Promoter	15	538659	539465	807	2	YOR115C	YOR115C_mRNA	-60
XV	544341	544359	19	-	4	30	0.53	19	3.87	0.28	0.14	Promoter	15	539763	544145	4383	2	YOR116C	YOR116C_mRNA	-214
XV	550270	550270	1	-	1	3	1	1	0	2	1	Promoter	15	548792	550246	1455	2	YOR119C	YOR119C_mRNA	-24
XV	550318	550318	1	-	1	3	1	1	0	2	1	Promoter	15	548792	550246	1455	2	YOR119C	YOR119C_mRNA	-72
XV	552898	552947	50	-	9	106	0.32	50	-9.12	-0.74	0.14	Promoter	15	552298	552887	590	2	YOR122C	YOR122C_mRNA	-60
XV	554602	554669	68	-	10	158	0.33	68	-4.65	-0.65	0.2	Promoter	15	553176	554570	1395	2	YOR123C	YOR123C_mRNA	-99
XV	558745	558749	5	-	2	6	0.5	5	0	1	0	Promoter	15	554824	558642	3819	2	YOR124C	YOR124C_mRNA	-107
XV	559747	559809	63	-	10	91	0.24	63	-1.69	-1.04	0.08	Promoter	15	559030	559731	702	2	YOR125C	YOR125C_mRNA	-78
XV	566204	566235	32	-	7	84	0.38	32	-1.8	-0.45	0.13	Promoter	15	564476	566191	1716	2	YOR128C	YOR128C_mRNA	-44
XV	566262	566275	14	-	2	11	0.55	14	-0.59	1.01	0.01	Promoter	15	564476	566191	1716	2	YOR128C	YOR128C_mRNA	-84
XV	570812	570839	28	-	4	14	0.36	28	5.07	0.04	0.02	Promoter	15	569929	570807	879	2	YOR130C	YOR130C_mRNA	-32
XV	570865	570905	41	-	4	14	0.29	41	0.93	0.01	0.01	Promoter	15	569929	570807	879	2	YOR130C	YOR130C_mRNA	-98
XV	572851	572851	1	-	1	5	1	1	0	2	1	Promoter	15	572182	572838	657	2	YOR131C	YOR131C_mRNA	-13
XV	572885	572932	48	-	9	63	0.25	48	-2.37	-0.9	0.08	Promoter	15	572182	572838	657	2	YOR131C	YOR131C_mRNA	-94
XV	577896	577896	1	-	1	4	1	1	0	2	1	Distal Intergenic	15	580159	580500	342	2	YOR135C	YOR135C_mRNA	2604
XV	584013	584013	1	-	1	10	1	1	0	2	1	Promoter	15	581813	583681	1869	2	YOR137C	YOR137C_mRNA	-332
XV	584040	584058	19	-	2	6	0.5	19	0	1	0	Promoter	15	581813	583681	1869	2	YOR137C	YOR137C_mRNA	-377
XV	586389	586400	12	-	2	6	0.5	12	0	1	0	Promoter	15	584309	586324	2016	2	YOR138C	YOR138C_mRNA	-76
XV	592582	592631	50	-	15	207	0.28	50	4.06	-1.4	0.13	Promoter	15	589942	592587	2646	2	YOR141C	YOR141C_mRNA	0
XV	602462	602462	1	-	1	5	1	1	0	2	1	Promoter	15	601383	602342	960	2	YOR143C	YOR143C_mRNA	-120
XV	605129	605162	34	-	4	15	0.33	34	1.77	0.03	0.02	Promoter	15	602717	605092	2376	2	YOR144C	YOR144C_mRNA	-70
XV	606187	606197	11	-	4	98	0.77	11	0.52	0.94	0.47	Promoter	15	605347	606171	825	2	YOR145C	YOR145C_mRNA	-26
XV	606231	606231	1	-	1	3	1	1	0	2	1	Promoter	15	605347	606171	825	2	YOR145C	YOR145C_mRNA	-60
XV	609195	609232	38	-	4	13	0.31	38	-4.19	0.01	0.01	Promoter	15	608640	609197	558	2	YOR148C	YOR148C_mRNA	0
XV	616912	616974	63	-	13	123	0.33	63	-1.93	-1.08	0.17	Promoter	15	612997	616671	3675	2	YOR151C	YOR151C_mRNA	-303
XV	627972	627972	1	-	1	3	1	1	0	2	1	Promoter	15	626628	627980	1353	2	YOR155C	YOR155C_mRNA	8
XV	627999	628001	3	-	2	12	0.75	3	0.5	1.19	0.19	Promoter	15	626628	627980	1353	2	YOR155C	YOR155C_mRNA	-21
XV	630692	630692	1	-	1	8	1	1	0	2	1	Promoter	15	628360	630540	2181	2	YOR156C	YOR156C_mRNA	-152
