seqnames	start	end	width	strand	score	nTSSs	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
XIV	234318	234386	69	+	93	11	Promoter	14	234413	235714	1302	1	YNL220W	YNL220W_mRNA	-27
XIV	240195	240197	3	+	23	2	Promoter	14	240331	241311	981	1	YNL217W	YNL217W_mRNA	-134
XIV	240279	240323	45	+	111	8	Promoter	14	240331	241311	981	1	YNL217W	YNL217W_mRNA	-8
XIV	241576	241576	1	+	3	1	Promoter	14	241689	244172	2484	1	YNL216W	YNL216W_mRNA	-113
XIV	241606	241606	1	+	6	1	Promoter	14	241689	244172	2484	1	YNL216W	YNL216W_mRNA	-83
XIV	244356	244482	127	+	183	21	Promoter	14	244468	245430	963	1	YNL215W	YNL215W_mRNA	0
XIV	244525	244525	1	+	4	1	Promoter	14	244468	245430	963	1	YNL215W	YNL215W_mRNA	57
XIV	245596	245605	10	+	20	2	Promoter	14	245617	246216	600	1	YNL214W	YNL214W_mRNA	-12
XIV	247382	247395	14	+	18	3	Promoter	14	247461	249809	2349	1	YNL212W	YNL212W_mRNA	-66
XIV	247427	247442	16	+	22	2	Promoter	14	247461	249809	2349	1	YNL212W	YNL212W_mRNA	-19
XIV	251970	251978	9	+	6	2	Promoter	14	252059	253900	1842	1	YNL209W	YNL209W_mRNA	-81
XIV	252009	252052	44	+	126	9	Promoter	14	252059	253900	1842	1	YNL209W	YNL209W_mRNA	-7
XIV	252204	252204	1	+	4	1	Exon (YNL209W_mRNA/YNL209W, exon 1 of 1)	14	252059	253900	1842	1	YNL209W	YNL209W_mRNA	145
XIV	253340	253340	1	+	3	1	Exon (YNL209W_mRNA/YNL209W, exon 1 of 1)	14	254418	255017	600	1	YNL208W	YNL208W_mRNA	-1078
XIV	254320	254320	1	+	3	1	Promoter	14	254418	255017	600	1	YNL208W	YNL208W_mRNA	-98
XIV	254370	254411	42	+	99	7	Promoter	14	254418	255017	600	1	YNL208W	YNL208W_mRNA	-7
XIV	255212	255212	1	+	3	1	Promoter	14	255353	256630	1278	1	YNL207W	YNL207W_mRNA	-141
XIV	274348	274353	6	+	6	2	Promoter	14	274368	276044	1677	1	YNL193W	YNL193W_mRNA	-15
XIV	276341	276387	47	+	76	6	Promoter	14	276502	279897	3396	1	YNL192W	YNL192W_mRNA	-115
XIV	276469	276497	29	+	52	6	Promoter	14	276502	279897	3396	1	YNL192W	YNL192W_mRNA	-5
XIV	282097	282122	26	+	34	4	Promoter	14	282395	283009	615	1	YNL190W	YNL190W_mRNA	-273
XIV	282155	282208	54	+	152	10	Promoter	14	282395	283009	615	1	YNL190W	YNL190W_mRNA	-187
XIV	284043	284091	49	+	115	12	Promoter	14	284260	285888	1629	1	YNL189W	YNL189W_mRNA	-169
XIV	286192	286251	60	+	27	5	Promoter	14	286308	287609	1302	1	YNL188W	YNL188W_mRNA	-57
XIV	287811	287811	1	+	4	1	Promoter	14	287994	289067	1074	1	YNL187W	YNL187W_mRNA	-183
XIV	289264	289264	1	+	4	1	Promoter	14	289498	291876	2379	1	YNL186W	YNL186W_mRNA	-234
XIV	289305	289305	1	+	4	1	Promoter	14	289498	291876	2379	1	YNL186W	YNL186W_mRNA	-193
XIV	289345	289345	1	+	3	1	Promoter	14	289498	291876	2379	1	YNL186W	YNL186W_mRNA	-153
XIV	298239	298270	32	+	24	4	Promoter	14	298335	299558	1224	1	YNL181W	YNL181W_mRNA	-65
XIV	302620	302682	63	+	145	10	Promoter	14	302680	303402	723	1	YNL178W	YNL178W_mRNA	0
XIV	310535	310548	14	+	19	4	Promoter	14	310636	315882	5247	1	YNL172W	YNL172W_mRNA	-88
XIV	318651	318651	1	+	3	1	Distal Intergenic	14	315978	316373	396	1	YNL170W	YNL170W_mRNA	2673
XIV	318685	318685	1	+	6	1	Distal Intergenic	14	315978	316373	396	1	YNL170W	YNL170W_mRNA	2707
XIV	318970	318988	19	+	36	5	Distal Intergenic	14	315978	316373	396	1	YNL170W	YNL170W_mRNA	2992
XIV	319034	319034	1	+	4	1	Distal Intergenic	14	315978	316373	396	1	YNL170W	YNL170W_mRNA	3056
XIV	330291	330291	1	+	4	1	Promoter	14	330329	330547	219	1	YNL162W-A	YNL162W-A_mRNA	-38
XIV	331285	331324	40	+	107	9	Promoter	14	331322	332154	833	1	YNL162W	YNL162W_mRNA	0
XIV	331354	331364	11	+	8	2	Promoter	14	331322	332154	833	1	YNL162W	YNL162W_mRNA	32
XIV	332422	332422	1	+	6	1	Promoter	14	332597	334867	2271	1	YNL161W	YNL161W_mRNA	-175
XIV	332453	332486	34	+	15	4	Promoter	14	332597	334867	2271	1	YNL161W	YNL161W_mRNA	-111
XIV	336480	336508	29	+	65	5	Promoter	14	336545	337609	1065	1	YNL160W	YNL160W_mRNA	-37
XIV	339553	339581	29	+	22	4	Promoter	14	339612	340208	597	1	YNL158W	YNL158W_mRNA	-31
XIV	340305	340349	45	+	52	7	Promoter	14	340352	340858	507	1	YNL157W	YNL157W_mRNA	-3
XIV	340385	340385	1	+	4	1	Promoter	14	340352	340858	507	1	YNL157W	YNL157W_mRNA	33
XIV	342364	342418	55	+	50	9	Promoter	14	342516	343340	825	1	YNL155W	YNL155W_mRNA	-98
XIV	346259	346259	1	+	3	1	Promoter	14	346313	347542	1230	1	YNL152W	YNL152W_mRNA	-54
XIV	346287	346300	14	+	9	2	Promoter	14	346313	347542	1230	1	YNL152W	YNL152W_mRNA	-13
XIV	350831	350895	65	+	54	10	Promoter	14	350940	351383	444	1	YNL147W	YNL147W_mRNA	-45
XIV	352352	352390	39	+	80	9	Promoter	14	352414	352530	117	1	YNL145W	YNL145W_mRNA	-24
XIV	355767	355782	16	+	8	2	Distal Intergenic	14	357453	358952	1500	1	YNL142W	YNL142W_mRNA	-1671
XIV	355814	355814	1	+	5	1	Distal Intergenic	14	357453	358952	1500	1	YNL142W	YNL142W_mRNA	-1639
XIV	355865	355865	1	+	5	1	Distal Intergenic	14	357453	358952	1500	1	YNL142W	YNL142W_mRNA	-1588
XIV	359530	359530	1	+	4	1	Promoter	14	359596	360639	1044	1	YNL141W	YNL141W_mRNA	-66
XIV	359559	359571	13	+	19	2	Promoter	14	359596	360639	1044	1	YNL141W	YNL141W_mRNA	-25
XIV	365995	366038	44	+	51	7	Promoter	14	366033	366412	380	1	YNL138W-A	YNL138W-A_mRNA	0
XIV	366700	366715	16	+	38	3	Promoter	14	366741	368321	1581	1	YNL138W	YNL138W_mRNA	-26
XIV	370341	370359	19	+	30	3	Promoter	14	370368	371645	1278	1	YNL136W	YNL136W_mRNA	-9
XIV	370395	370395	1	+	3	1	Promoter	14	370368	371645	1278	1	YNL136W	YNL136W_mRNA	27
XIV	375230	375251	22	+	69	4	Promoter	14	375321	378491	3171	1	YNL132W	YNL132W_mRNA	-70
XIV	378690	378812	123	+	78	11	Promoter	14	378767	379225	459	1	YNL131W	YNL131W_mRNA	0
XIV	381421	381450	30	+	11	3	Promoter	14	381480	382202	723	1	YNL129W	YNL129W_mRNA	-30
XIV	383854	383953	100	+	134	16	Promoter	14	383987	386848	2862	1	YNL127W	YNL127W_mRNA	-34
XIV	392867	392877	11	+	19	3	Promoter	14	392892	394370	1479	1	YNL124W	YNL124W_mRNA	-15
XIV	394646	394659	14	+	18	3	Promoter	14	394685	397678	2994	1	YNL123W	YNL123W_mRNA	-26
XIV	401007	401007	1	+	4	1	Promoter	14	401040	402521	1482	1	YNL119W	YNL119W_mRNA	-33
XIV	401035	401035	1	+	5	1	Promoter	14	401040	402521	1482	1	YNL119W	YNL119W_mRNA	-5
XIV	406301	406301	1	+	3	1	Promoter	14	406358	408022	1665	1	YNL117W	YNL117W_mRNA	-57
XIV	408280	408311	32	+	22	3	Promoter	14	408341	409909	1569	1	YNL116W	YNL116W_mRNA	-30
XIV	412704	412765	62	+	96	9	Promoter	14	412771	413199	429	1	YNL113W	YNL113W_mRNA	-6
XIV	413540	413540	1	+	3	1	Promoter	14	413639	416281	2643	1	YNL112W	YNL112W_mRNA	-99
XIV	413570	413630	61	+	190	11	Promoter	14	413639	416281	2643	1	YNL112W	YNL112W_mRNA	-9
XIV	414097	414097	1	+	3	1	Exon (YNL112W_mRNA/YNL112W, exon 1 of 2)	14	413639	416281	2643	1	YNL112W	YNL112W_mRNA	458
XIV	420058	420095	38	+	15	3	Promoter	14	420098	420778	681	1	YNL107W	YNL107W_mRNA	-3
XIV	427579	427593	15	+	14	4	Promoter	14	427735	429753	2019	1	YNL103W	YNL103W_mRNA	-142
XIV	429980	430029	50	+	66	10	Promoter	14	430087	434493	4407	1	YNL102W	YNL102W_mRNA	-58
XIV	434799	434821	23	+	7	2	Promoter	14	434999	437140	2142	1	YNL101W	YNL101W_mRNA	-178
XIV	437563	437571	9	+	18	3	Promoter	14	437613	438317	705	1	YNL100W	YNL100W_mRNA	-42
XIV	441138	441138	1	+	3	1	Promoter	14	441431	441586	156	1	YNL097W-A	YNL097W-A_mRNA	-293
XIV	441356	441356	1	+	3	1	Promoter	14	441431	441586	156	1	YNL097W-A	YNL097W-A_mRNA	-75
XIV	447338	447338	1	+	21	1	Promoter	14	447611	449374	1764	1	YNL094W	YNL094W_mRNA	-273
XIV	452258	452278	21	+	22	4	Promoter	14	452408	456130	3723	1	YNL091W	YNL091W_mRNA	-130
XIV	454091	454091	1	+	4	1	Exon (YNL091W_mRNA/YNL091W, exon 1 of 1)	14	452408	456130	3723	1	YNL091W	YNL091W_mRNA	1683
XIV	454277	454277	1	+	5	1	Exon (YNL091W_mRNA/YNL091W, exon 1 of 1)	14	452408	456130	3723	1	YNL091W	YNL091W_mRNA	1869
XIV	454344	454344	1	+	4	1	Exon (YNL091W_mRNA/YNL091W, exon 1 of 1)	14	452408	456130	3723	1	YNL091W	YNL091W_mRNA	1936
XIV	454390	454416	27	+	6	2	Exon (YNL091W_mRNA/YNL091W, exon 1 of 1)	14	452408	456130	3723	1	YNL091W	YNL091W_mRNA	1982
XIV	457632	457644	13	+	26	3	Promoter	14	457704	461990	4287	1	YNL088W	YNL088W_mRNA	-60
XIV	462275	462316	42	+	18	4	Promoter	14	462411	465947	3537	1	YNL087W	YNL087W_mRNA	-95
XIV	465266	465266	1	+	5	1	Exon (YNL087W_mRNA/YNL087W, exon 1 of 1)	14	466334	466642	309	1	YNL086W	YNL086W_mRNA	-1068
XIV	466242	466247	6	+	7	2	Promoter	14	466334	466642	309	1	YNL086W	YNL086W_mRNA	-87
XIV	466861	466895	35	+	20	5	Promoter	14	467131	469623	2493	1	YNL085W	YNL085W_mRNA	-236
XIV	471367	471367	1	+	7	1	Promoter	14	471377	472861	1485	1	YNL083W	YNL083W_mRNA	-10
XIV	473305	473305	1	+	3	1	Promoter	14	473391	476012	2622	1	YNL082W	YNL082W_mRNA	-86
XIV	473344	473344	1	+	4	1	Promoter	14	473391	476012	2622	1	YNL082W	YNL082W_mRNA	-47
XIV	479735	479780	46	+	54	6	Promoter	14	479768	480991	1224	1	YNL078W	YNL078W_mRNA	0
XIV	481108	481108	1	+	3	1	Promoter	14	481391	482977	1587	1	YNL077W	YNL077W_mRNA	-283
XIV	481224	481243	20	+	6	2	Promoter	14	481391	482977	1587	1	YNL077W	YNL077W_mRNA	-148
XIV	481319	481319	1	+	4	1	Promoter	14	481391	482977	1587	1	YNL077W	YNL077W_mRNA	-72
XIV	482462	482462	1	+	5	1	Exon (YNL077W_mRNA/YNL077W, exon 1 of 1)	14	481391	482977	1587	1	YNL077W	YNL077W_mRNA	1071
XIV	482582	482582	1	+	3	1	Promoter	14	483556	485310	1755	1	YNL076W	YNL076W_mRNA	-974
XIV	483284	483298	15	+	23	2	Promoter	14	483556	485310	1755	1	YNL076W	YNL076W_mRNA	-258
XIV	483406	483406	1	+	9	1	Promoter	14	483556	485310	1755	1	YNL076W	YNL076W_mRNA	-150
XIV	485504	485590	87	+	76	9	Promoter	14	485607	486479	873	1	YNL075W	YNL075W_mRNA	-17
XIV	488369	488394	26	+	58	5	Promoter	14	488386	490116	1731	1	YNL073W	YNL073W_mRNA	0
XIV	490268	490309	42	+	74	8	Promoter	14	490317	491240	924	1	YNL072W	YNL072W_mRNA	-8
XIV	490447	490447	1	+	3	1	Exon (YNL072W_mRNA/YNL072W, exon 1 of 1)	14	490317	491240	924	1	YNL072W	YNL072W_mRNA	130
XIV	491407	491407	1	+	3	1	Promoter	14	491523	492971	1449	1	YNL071W	YNL071W_mRNA	-116
XIV	491461	491496	36	+	68	7	Promoter	14	491523	492971	1449	1	YNL071W	YNL071W_mRNA	-27
XIV	493303	493303	1	+	7	1	Promoter	14	493366	493548	183	1	YNL070W	YNL070W_mRNA	-63
XIV	499637	499660	24	+	43	5	Promoter	14	499681	500256	576	1	YNL067W	YNL067W_mRNA	-21
XIV	500913	500932	20	+	31	4	Promoter	14	501515	502777	1263	1	YNL066W	YNL066W_mRNA	-583
XIV	500962	500998	37	+	67	4	Promoter	14	501515	502777	1263	1	YNL066W	YNL066W_mRNA	-517
XIV	503631	503643	13	+	10	2	Promoter	14	503724	505484	1761	1	YNL065W	YNL065W_mRNA	-81
XIV	510455	510542	88	+	281	22	Promoter	14	510540	512396	1857	1	YNL061W	YNL061W_mRNA	0
XIV	510661	510661	1	+	3	1	Exon (YNL061W_mRNA/YNL061W, exon 1 of 1)	14	510540	512396	1857	1	YNL061W	YNL061W_mRNA	121
XIV	515181	515185	5	+	12	2	Downstream (1-2kb)	14	516403	516735	333	1	YNL057W	YNL057W_mRNA	-1218
XIV	515216	515216	1	+	3	1	Downstream (1-2kb)	14	516403	516735	333	1	YNL057W	YNL057W_mRNA	-1187
XIV	517206	517210	5	+	11	2	Promoter	14	517249	517842	594	1	YNL056W	YNL056W_mRNA	-39
XIV	519242	519242	1	+	3	1	Promoter	14	519456	520778	1323	1	YNL054W-A	YNL054W-A	-214
XIV	519403	519403	1	+	28	1	Promoter	14	519456	520778	1323	1	YNL054W-A	YNL054W-A	-53
XIV	520335	520335	1	+	3	1	Exon (YNL054W-B/YNL054W-B, exon 1 of 1)	14	519456	524706	5251	1	YNL054W-B	YNL054W-B	879
XIV	523978	523978	1	+	3	1	Exon (YNL054W-B/YNL054W-B, exon 1 of 1)	14	526086	529583	3498	1	YNL054W	YNL054W_mRNA	-2108
XIV	526049	526058	10	+	6	2	Promoter	14	526086	529583	3498	1	YNL054W	YNL054W_mRNA	-28
XIV	531691	531718	28	+	27	3	Promoter	14	531725	532186	462	1	YNL052W	YNL052W_mRNA	-7
XIV	532627	532664	38	+	13	4	Promoter	14	532659	533870	1212	1	YNL051W	YNL051W_mRNA	0
XIV	538140	538155	16	+	12	3	Promoter	14	538173	539819	1647	1	YNL048W	YNL048W_mRNA	-18
XIV	542114	542118	5	+	11	2	Promoter	14	542304	542822	519	1	YNL046W	YNL046W_mRNA	-186
XIV	542953	542953	1	+	4	1	Promoter	14	542963	544978	2016	1	YNL045W	YNL045W_mRNA	-10
XIV	543010	543014	5	+	7	2	Promoter	14	542963	544978	2016	1	YNL045W	YNL045W_mRNA	47
XIV	545178	545205	28	+	16	3	Promoter	14	545268	545877	610	1	YNL044W	YNL044W_mRNA	-63
XIV	546640	546649	10	+	22	3	Promoter	14	547094	547196	103	1	tP(UGG)N1	tP(UGG)N1_tRNA	-445
XIV	548011	548011	1	+	3	1	Promoter	14	548100	549290	1191	1	YNL042W	YNL042W_mRNA	-89
XIV	553319	553361	43	+	34	8	Promoter	14	553380	554750	1371	1	YNL040W	YNL040W_mRNA	-19
XIV	554986	555048	63	+	29	6	Promoter	14	555048	556832	1785	1	YNL039W	YNL039W_mRNA	0
XIV	555075	555075	1	+	3	1	Promoter	14	555048	556832	1785	1	YNL039W	YNL039W_mRNA	27
XIV	556994	557020	27	+	44	7	Promoter	14	557020	557783	764	1	YNL038W	YNL038W_mRNA	0
XIV	557047	557061	15	+	9	3	Promoter	14	557020	557783	764	1	YNL038W	YNL038W_mRNA	27
XIV	559666	559666	1	+	9	1	Promoter	14	559814	560479	666	1	YNL036W	YNL036W_mRNA	-148
XIV	559763	559776	14	+	103	4	Promoter	14	559814	560479	666	1	YNL036W	YNL036W_mRNA	-38
XIV	574342	574396	55	+	79	8	Promoter	14	574506	575351	846	1	YNL032W	YNL032W_mRNA	-110
XIV	576616	576616	1	+	3	1	Promoter	14	576727	577038	312	1	YNL030W	YNL030W_mRNA	-111
XIV	576685	576709	25	+	75	6	Promoter	14	576727	577038	312	1	YNL030W	YNL030W_mRNA	-18
XIV	579412	579485	74	+	50	8	Promoter	14	579580	581616	2037	1	YNL027W	YNL027W_mRNA	-95
XIV	579658	579676	19	+	7	2	Promoter	14	579580	581616	2037	1	YNL027W	YNL027W_mRNA	78
XIV	581887	581897	11	+	15	2	Promoter	14	581920	583374	1455	1	YNL026W	YNL026W_mRNA	-23
XIV	585587	585594	8	+	23	2	Promoter	14	585587	585926	340	1	NME1	NME1_snoRNA	0
XIV	593110	593110	1	+	8	1	Promoter	14	593227	595347	2121	1	YNL021W	YNL021W_mRNA	-117
XIV	593157	593182	26	+	33	5	Promoter	14	593227	595347	2121	1	YNL021W	YNL021W_mRNA	-45
XIV	597951	597951	1	+	4	1	Distal Intergenic	14	602312	602385	74	1	tI(AAU)N2	tI(AAU)N2_tRNA	-4361
XIV	602803	602816	14	+	9	2	Promoter	14	602907	604268	1362	1	YNL016W	YNL016W_mRNA	-91
XIV	602849	602880	32	+	32	8	Promoter	14	602907	604268	1362	1	YNL016W	YNL016W_mRNA	-27
XIV	604035	604035	1	+	4	1	Exon (YNL016W_mRNA/YNL016W, exon 1 of 1)	14	602907	604268	1362	1	YNL016W	YNL016W_mRNA	1128
XIV	604129	604129	1	+	3	1	Exon (YNL016W_mRNA/YNL016W, exon 1 of 1)	14	602907	604268	1362	1	YNL016W	YNL016W_mRNA	1222
XIV	605289	605374	86	+	192	14	Promoter	14	605384	605611	228	1	YNL015W	YNL015W_mRNA	-10
XIV	613596	613609	14	+	37	4	Promoter	14	613635	614360	726	1	YNL010W	YNL010W_mRNA	-26
XIV	615837	615862	26	+	10	3	Exon (YNL009W_mRNA/YNL009W, exon 1 of 1)	14	614821	616083	1263	1	YNL009W	YNL009W_mRNA	1016
XIV	620026	620057	32	+	12	3	Promoter	14	620067	620978	912	1	YNL006W	YNL006W_mRNA	-10
XIV	620097	620097	1	+	3	1	Promoter	14	620067	620978	912	1	YNL006W	YNL006W_mRNA	30
XIV	622864	622931	68	+	397	17	Promoter	14	622915	624621	1707	1	YNL004W	YNL004W_mRNA	0
XIV	627393	627393	1	+	6	1	Promoter	14	627456	628616	1161	1	YNL001W	YNL001W_mRNA	-63
XIV	627445	627445	1	+	6	1	Promoter	14	627456	628616	1161	1	YNL001W	YNL001W_mRNA	-11
XIV	632805	632805	1	+	4	1	Downstream (1-2kb)	14	632599	632672	74	1	tN(GUU)N2	tN(GUU)N2_tRNA	206
XIV	635917	635917	1	+	4	1	Promoter	14	635943	636383	441	1	YNR004W	YNR004W_mRNA	-26
XIV	636954	636977	24	+	39	4	Promoter	14	636986	638854	1869	1	YNR006W	YNR006W_mRNA	-9
XIV	640326	640336	11	+	13	2	Promoter	14	640396	642381	1986	1	YNR008W	YNR008W_mRNA	-60
XIV	640365	640377	13	+	20	2	Promoter	14	640396	642381	1986	1	YNR008W	YNR008W_mRNA	-19
XIV	642620	642620	1	+	3	1	Promoter	14	642690	643439	750	1	YNR009W	YNR009W_mRNA	-70
XIV	642663	642663	1	+	5	1	Promoter	14	642690	643439	750	1	YNR009W	YNR009W_mRNA	-27
XIV	643722	643726	5	+	7	2	Promoter	14	643744	644193	450	1	YNR010W	YNR010W_mRNA	-18
XIV	647340	647340	1	+	4	1	Promoter	14	647432	648937	1506	1	YNR012W	YNR012W_mRNA	-92
XIV	647372	647374	3	+	6	2	Promoter	14	647432	648937	1506	1	YNR012W	YNR012W_mRNA	-58
XIV	652414	652421	8	+	23	2	Promoter	14	652465	653103	639	1	YNR014W	YNR014W_mRNA	-44
XIV	652449	652474	26	+	26	4	Promoter	14	652465	653103	639	1	YNR014W	YNR014W_mRNA	0
XIV	653358	653410	53	+	41	9	Promoter	14	653387	654541	1155	1	YNR015W	YNR015W_mRNA	0
XIV	653926	653926	1	+	3	1	Exon (YNR015W_mRNA/YNR015W, exon 1 of 1)	14	653387	654541	1155	1	YNR015W	YNR015W_mRNA	539
XIV	662298	662313	16	+	13	2	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-600
XIV	662356	662356	1	+	3	1	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-557
XIV	662661	662664	4	+	23	2	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-249
XIV	662694	662716	23	+	42	6	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-197
XIV	662746	662746	1	+	4	1	Promoter	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	-167
XIV	663233	663233	1	+	4	1	Exon (YNR017W_mRNA/YNR017W, exon 1 of 1)	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	320
XIV	663439	663440	2	+	12	2	Exon (YNR017W_mRNA/YNR017W, exon 1 of 1)	14	662913	663581	669	1	YNR017W	YNR017W_mRNA	526
XIV	664212	664265	54	+	69	11	Promoter	14	664270	664944	675	1	YNR018W	YNR018W_mRNA	-5
XIV	665286	665339	54	+	80	10	Promoter	14	665339	667267	1929	1	YNR019W	YNR019W_mRNA	0
XIV	668319	668350	32	+	24	5	Promoter	14	668377	669591	1215	1	YNR021W	YNR021W_mRNA	-27
XIV	668689	668689	1	+	3	1	Exon (YNR021W_mRNA/YNR021W, exon 1 of 1)	14	668377	669591	1215	1	YNR021W	YNR021W_mRNA	312
XIV	670378	670378	1	+	4	1	Promoter	14	670418	672118	1701	1	YNR023W	YNR023W_mRNA	-40
XIV	672351	672415	65	+	106	10	Promoter	14	672409	672969	561	1	YNR024W	YNR024W_mRNA	0
XIV	674906	674916	11	+	10	2	Promoter	14	674923	675876	954	1	YNR027W	YNR027W_mRNA	-7
XIV	676090	676133	44	+	62	10	Promoter	14	676177	677103	927	1	YNR028W	YNR028W_mRNA	-44
XIV	678719	678738	20	+	18	3	Promoter	14	678799	680454	1656	1	YNR030W	YNR030W_mRNA	-61
XIV	685866	685866	1	+	3	1	Promoter	14	686010	687116	1107	1	YNR032W	YNR032W_mRNA	-144
XIV	685916	685916	1	+	4	1	Promoter	14	686010	687116	1107	1	YNR032W	YNR032W_mRNA	-94
XIV	687629	687629	1	+	3	1	Promoter	14	687635	689998	2364	1	YNR033W	YNR033W_mRNA	-6
XIV	690218	690234	17	+	23	2	Promoter	14	690321	691286	966	1	YNR034W	YNR034W_mRNA	-87
XIV	692361	692379	19	+	9	2	Promoter	14	692561	692857	297	1	YNR034W-A	YNR034W-A_mRNA	-182
XIV	692478	692493	16	+	58	3	Promoter	14	692561	692857	297	1	YNR034W-A	YNR034W-A_mRNA	-68
XIV	695566	695603	38	+	62	9	Promoter	14	695595	697484	1890	1	YNR038W	YNR038W_mRNA	0
XIV	699685	699705	21	+	32	4	Promoter	14	699690	700460	771	1	YNR040W	YNR040W_mRNA	0
XIV	701842	701842	1	+	3	1	Promoter	14	701895	703085	1191	1	YNR043W	YNR043W_mRNA	-53
XIV	701882	701889	8	+	29	3	Promoter	14	701895	703085	1191	1	YNR043W	YNR043W_mRNA	-6
XIV	703658	703658	1	+	12	1	Promoter	14	703699	705876	2178	1	YNR044W	YNR044W_mRNA	-41
XIV	703746	703746	1	+	3	1	Promoter	14	703699	705876	2178	1	YNR044W	YNR044W_mRNA	47
XIV	706085	706126	42	+	64	5	Promoter	14	706139	707608	1470	1	YNR045W	YNR045W_mRNA	-13
XIV	706159	706177	19	+	6	2	Promoter	14	706139	707608	1470	1	YNR045W	YNR045W_mRNA	20
XIV	706270	706270	1	+	3	1	Exon (YNR045W_mRNA/YNR045W, exon 1 of 1)	14	706139	707608	1470	1	YNR045W	YNR045W_mRNA	131
XIV	707731	707781	51	+	48	6	Promoter	14	707788	708195	408	1	YNR046W	YNR046W_mRNA	-7
XIV	708464	708481	18	+	17	3	Promoter	14	708523	711204	2682	1	YNR047W	YNR047W_mRNA	-42
XIV	716115	716117	3	+	13	2	Promoter	14	716120	716284	165	1	snR49	snR49_snoRNA	-3
XIV	724489	724499	11	+	9	2	Distal Intergenic	14	716120	716284	165	1	snR49	snR49_snoRNA	8369
XIV	736749	736749	1	+	3	1	Promoter	14	736803	738545	1743	1	YNR059W	YNR059W_mRNA	-54
XIV	779892	779918	27	+	28	6	Promoter	14	779916	781040	1125	1	YNR075W	YNR075W_mRNA	0
XIV	12968	12968	1	-	3	1	Promoter	14	12208	12876	669	2	YNL334C	YNL334C_mRNA	-92
XIV	17403	17403	1	-	5	1	Promoter	14	16118	17248	1131	2	YNL331C	YNL331C_mRNA	-155
XIV	19312	19357	46	-	34	5	Promoter	14	18001	19302	1302	2	YNL330C	YNL330C_mRNA	-55
XIV	22651	22651	1	-	3	1	Promoter	14	19541	22633	3093	2	YNL329C	YNL329C_mRNA	-18
XIV	23506	23506	1	-	3	1	Promoter	14	22834	23274	441	2	YNL328C	YNL328C_mRNA	-232
XIV	28379	28379	1	-	3	1	Promoter	14	27337	28347	1011	2	YNL326C	YNL326C_mRNA	-32
XIV	31382	31408	27	-	14	4	Promoter	14	28739	31378	2640	2	YNL325C	YNL325C_mRNA	-30
XIV	34233	34262	30	-	61	6	Promoter	14	33294	34235	942	2	YNL322C	YNL322C_mRNA	0
XIV	43118	43131	14	-	10	2	Promoter	14	42071	43075	1005	2	YNL316C	YNL316C_mRNA	-56
XIV	44256	44278	23	-	21	4	Promoter	14	43324	44280	957	2	YNL315C	YNL315C_mRNA	24
XIV	44305	44305	1	-	3	1	Promoter	14	43324	44280	957	2	YNL315C	YNL315C_mRNA	-25
XIV	48034	48058	25	-	31	4	Promoter	14	45308	48022	2715	2	YNL313C	YNL313C_mRNA	-36
XIV	51693	51702	10	-	16	2	Promoter	14	49397	51688	2292	2	YNL311C	YNL311C_mRNA	-14
XIV	52408	52408	1	-	3	1	Promoter	14	51907	52431	525	2	YNL310C	YNL310C_mRNA	23
XIV	52435	52463	29	-	21	4	Promoter	14	51907	52431	525	2	YNL310C	YNL310C_mRNA	-32
XIV	55916	55938	23	-	52	3	Promoter	14	54122	55897	1776	2	YNL308C	YNL308C_mRNA	-41
XIV	57689	57749	61	-	216	13	Promoter	14	56446	57573	1128	2	YNL307C	YNL307C_mRNA	-176
XIV	59822	59822	1	-	8	1	Promoter	14	58898	59791	894	2	YNL305C	YNL305C_mRNA	-31
XIV	62955	62983	29	-	202	10	Promoter	14	61958	62943	986	2	YNL302C	YNL302C_mRNA	-40
XIV	64582	64645	64	-	90	10	Promoter	14	63570	64562	993	2	YNL301C	YNL301C_mRNA	-83
XIV	66209	66209	1	-	4	1	Downstream (2-3kb)	14	63570	64562	993	2	YNL301C	YNL301C_mRNA	-1647
XIV	76604	76630	27	-	20	4	Promoter	14	71673	76583	4911	2	YNL297C	YNL297C_mRNA	-47
XIV	80426	80439	14	-	7	2	Promoter	14	78659	80260	1602	2	YNL294C	YNL294C_mRNA	-179
XIV	86029	86029	1	-	3	1	Promoter	14	84169	85815	1647	2	YNL291C	YNL291C_mRNA	-214
XIV	98917	98960	44	-	12	3	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96241	96312	72	2	tG(UCC)N	tG(UCC)N_tRNA	-2648
XIV	101488	101488	1	-	3	1	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96964	102232	5269	2	YNL284C-B	YNL284C-B	744
XIV	101526	101526	1	-	3	1	Exon (YNL284C-B/YNL284C-B, exon 1 of 1)	14	96964	102232	5269	2	YNL284C-B	YNL284C-B	706
